mmsi,lat_mean,lat_std,lon_mean,lon_std,sog_mean,sog_std,cog_mean,cog_std,predicted_cluster
319106900,29.76681785924989,0.2326041402242432,-91.32063295828068,2.1380795791707405,3.949726085124316,5.572962778662613,86.5558786346397,124.13307730545006,1
319499000,29.36291892259414,0.0929951339723511,-94.63771951882843,0.1455158636939101,0.9773535564853556,3.1318914099574835,34.202824267782425,93.23149663503452,1
319963000,29.2227169420356,0.663435222391336,-94.63798890917388,0.5678784241353145,5.565632131446828,6.145807573489774,105.09438612505704,122.51582691710628,1
338196024,25.991242981186687,1.3798827037410116e-05,-80.12009694645441,1.3043789036523954e-05,0.0017159396320033,0.0143493983084443,4.043787471573289,37.16805658737804,1
338601000,29.143394689361703,0.0077258117374872,-90.210964493617,0.0025553538134963,0.226127659574468,1.1825995248431898,19.306553191489364,67.15846575530767,1
352001189,29.955032952380957,0.0052192324242321,-90.30634764835165,0.0177784409282993,0.48,1.9557952084409835,123.75142857142858,113.17736835605282,1
352001406,26.07456860022396,2.2134052496685867e-05,-80.1208482474804,2.116514514217012e-05,0.0,0.0,0.0,0.0,0
354543000,25.80133124455206,0.0100234005427763,-80.20343328329298,0.15831398251144,1.0654237288135593,2.5991551111761577,30.982300242130748,79.61302521878697,1
355967000,29.65443451859956,2.428480401857404e-05,-91.10173789387308,2.065950683539969e-05,0.0,0.0,0.0,0.0,0
366273000,26.99721115427928,1.930490094448764,-86.43920271396397,6.373159736355839,14.670833333333334,2.818383231137775,124.78885135135135,115.08908681454818,1
366508000,27.68402074945692,2.253522463485178,-85.80698451122375,4.599694251332566,8.623533671252716,6.376098816221616,143.42719044170892,120.1658308898015,1
366518000,28.665353293005676,0.4040655237530142,-89.51804868809073,0.6187541581023148,1.2153875236294895,2.07777153256164,74.36952741020794,88.37725657397424,1
366539000,27.766061556106635,0.2783927047480681,-83.66830458772473,1.4935050713511793,8.941351518908865,6.7024731488624,161.90520768753876,121.21191882676852,1
366872110,25.766881657808668,0.0032070038250808,-80.14677967293541,0.0029180110073427,1.9214636140637773,3.268907891953696,76.352309893704,114.43775191947466,1
366914760,29.13370657926829,0.6218884259506354,-92.7075348597561,0.7673695307398294,5.985914634146341,6.565861225701708,145.35713414634148,115.7680637043054,1
366931000,25.77381350357508,0.0042959623506423,-80.18687042900919,0.0265945124500169,1.3183861082737487,2.093013270420061,85.57272727272726,119.02397673000142,1
366954420,27.33799888218595,1.0311012274490043,-81.84363444641589,1.073238183986922,12.255535841022,11.838851982896944,117.23094393186656,132.08588300981486,1
366957490,29.010204966969447,0.1501202520188991,-89.39411651321221,0.0313390437463773,4.5530966143682905,9.191505378523836,42.75776218001651,91.31256243849263,1
366983730,29.115701616119647,0.1048672767080683,-89.12640266098879,0.1882678385264802,3.2268591607810557,6.447742227140942,119.15263813876196,118.52204957520388,1
367021170,29.03871861760462,0.0912242857056402,-89.86650165079365,0.3243419010948011,3.524992784992785,6.236337853452734,107.4122655122655,118.37441014960388,1
367037610,29.88027387640449,0.014048192234766,-89.92513716292135,0.0166740301737437,6.760533707865169,7.16982473811135,133.42120786516853,119.50749736534418,1
367053620,29.59814468365003,0.0137445484723299,-89.8568195176446,0.0263216790761166,1.3104405930256835,4.661635265891483,127.80329922739612,136.0822573214486,1
367090270,29.874197875594128,2.301014886747392e-05,-90.07219799338706,2.1826554197966036e-05,6.199628022318662e-05,0.0024893905144658,0.1645381277123372,6.703765065134285,1
367090310,29.46281954610509,0.1408178122347321,-89.21247601921897,0.110803919417893,5.5333469638110815,8.227473690958822,66.22402371703129,104.31797928981882,1
367102000,28.875584463746225,0.6143004605574113,-86.57253042296072,1.318964486833656,13.6202416918429,2.6958826873287185,240.9179758308157,91.3932193234448,1
367106880,29.90115548216106,2.0496909649832694e-05,-90.08110141488277,1.8970122859266664e-05,0.0006931702344546,0.0082976246773437,1.8990214067278288,23.000584233052365,1
367134000,26.34965265660872,1.051529929061479,-81.7476498556904,2.962084425420494,6.082814037389308,6.574443966577833,172.3720236142998,122.23976322159594,1
367136040,29.29529792346485,0.0713493765999782,-94.77424526253336,0.0563418509433942,1.913200830614061,5.838890451969466,15.334351824384456,48.497361615833896,1
367140970,29.803884333538715,3.318223113777026e-05,-93.34705544670364,0.001920117053047,0.7493530499075786,1.8466624973809331,37.15863627028137,83.90241645339147,1
367151450,29.33746971184632,0.0132374260470469,-94.77533832088226,0.0030955931525329,2.512166488794024,4.25307190241913,58.82614727854856,106.81735072412458,1
367181550,29.85452509375644,2.695253354164903e-05,-89.98142404286008,2.517080597751961e-05,0.0043478260869565,0.0203952134070383,12.026499072738511,56.92965918439573,1
367188610,27.94052397948718,0.0073718431285306,-82.44889749128205,0.0008611472125203,0.2094769230769231,0.9395563527312794,9.483835897435895,49.29221216576358,1
367192710,29.283172403494515,0.0132755455766256,-89.35808734660708,0.012532927521162,0.6205404307192198,3.492271880322475,11.635574969524583,52.58608444585549,1
367345040,29.62110661644425,0.0084026525594274,-94.96341225570384,0.0210695796013311,2.225678002582867,5.589140759292872,69.65815755488592,98.06022332452702,1
367362520,29.36478832337796,0.103693308166824,-89.01939687744594,0.2331542424821293,4.455056642636457,7.626737623235512,147.72240988671473,104.65397608256283,1
367366390,29.1489534283247,0.2646371092017225,-91.32373785405872,1.4390014611428117,4.30841968911917,7.279755823168195,92.18307426597582,124.23015579851818,1
367387060,29.601176002034588,0.0082911699078798,-89.862836474059,0.0166382578161813,0.6112919633774161,3.026350268812018,121.95501525940998,131.6385170167436,1
367387350,25.77722838737949,0.0065279435541595,-80.1677147502191,0.0153172431000966,5.042681858019281,2.6611980209280994,155.74829097283083,115.03015908564868,1
367419770,29.44098722319475,0.1856004417009041,-91.98354991028448,0.1708209580784882,1.8427133479212257,3.4006514623932227,85.67015317286652,110.45402415951035,1
367460420,29.54759212655601,0.0033003584154382,-95.03655362033194,0.015429962116226,0.5077800829875518,1.335275707225647,31.149170124481326,83.61107925745341,1
367461130,29.69112985133796,1.88866756872114e-05,-91.09841594648164,1.675010913613626e-05,4.955401387512389e-05,0.0022257972241602,0.1068384539147671,4.8270143180269,1
367477280,29.176817765118315,0.1177659609057697,-89.70831025854513,0.397727521851745,5.008654688869413,6.665247517257988,87.22677475898335,112.37045823274596,1
367518920,29.052036264726265,0.6130190508371657,-94.33943442827444,0.7363256894586085,8.914622314622314,5.577916225960104,125.66826056826056,89.11830869553758,1
367543570,29.685220891210815,2.246707800007412e-05,-91.29704631530424,2.3053957061506568e-05,0.0115242778119237,0.0320324899525234,19.61905347264905,57.952038266316606,1
367570970,29.21670024292311,0.1352211146685679,-89.3628407548685,0.0304308057181938,3.784260188717125,7.397289827153358,183.00736799839387,109.08126494208058,1
367598990,29.63404583184713,0.2389366643689623,-91.11630338853504,0.1675083560469453,0.9250445859872612,2.6507325991566497,25.32045859872612,73.96117877056264,1
367633000,27.77997790980673,0.354198177816339,-88.55492507516107,4.074054397393059,8.46320687186829,5.8668871212685065,99.30472440944882,74.21224078637583,1
367647000,29.299166831521735,0.5904463400038527,-93.46254054347826,0.1740439705042434,9.721902173913042,8.346680361189792,111.6078804347826,107.92658682368987,1
367651670,29.25241853465748,0.0083651833125147,-89.41964026955817,0.0320747141885765,3.990798540737738,8.357046334974552,51.68970409404135,99.307082824753,1
367652660,29.69546933513401,0.0913513254892022,-93.855845183877,0.0557006595817266,3.676646582173281,6.674681618177691,63.08213172657386,113.3423424888418,1
367666910,28.996618619979404,0.2201971754025873,-89.75458114830072,0.7018500602437625,7.154634397528321,8.05303176468339,117.55092687950568,116.1923648672423,1
367670000,29.12421200829384,0.025328822522289,-90.20039301836492,0.0238068007796339,0.1895438388625592,0.7349277409704678,16.14857819905213,62.0889247431107,1
367677560,28.324973847139194,0.7091182248370094,-84.64879665670368,2.2160059936556906,8.19538855678907,6.988852116553474,165.56746370623398,124.8547413677401,1
367719730,29.95279020960521,1.1348019682392064e-05,-90.05590834350834,1.1808880371411128e-05,0.0004477004477004,0.006676726806587,1.0854293854293855,16.500853537397678,1
367740670,27.84264826647564,0.0016205363490984,-97.06992167621776,0.000504162240082,0.7454154727793696,1.8078602577873275,62.62988129349161,115.14402240260864,1
367745620,29.606132607253432,0.1675419181924148,-93.6972074590889,0.2759921285717121,2.2874613003095976,4.853886291780901,54.129279080053074,107.98314140853678,1
367761740,29.804195324595533,0.0001596361084527,-93.95528442351014,8.83387722148696e-05,0.0358795822240426,0.0984246012393075,27.497993037067378,73.7133336599627,1
367767480,29.759929496932514,0.085258230023962,-93.31905651533742,0.1295984367753292,1.4470552147239264,3.584657501030124,43.77955010224949,93.9662535384486,1
368014310,27.97553655667702,0.0038240587779223,-82.82407826863354,0.0034898256043462,0.3688276397515528,1.270212406283502,16.224417701863352,60.068753857159685,1
368045410,27.841666658491725,0.0017626821546232,-97.06983138974044,0.0010620172944934,0.8188841201716739,1.960589582262664,47.898692008992434,104.36642845433272,1
368063310,29.954615601214574,0.0024787319643564,-90.0586215020243,0.0116820946366313,0.597834008097166,1.7003165875958437,28.745060728744942,81.50679031640293,1
368099310,28.73664499000666,0.2965253159302732,-89.3358013524317,0.7431483639688018,5.405329780146569,4.882079977616018,190.86935376415724,120.19456030473586,1
368112000,29.6648813670412,0.1655454952729602,-92.27075663723916,0.1704070908040794,7.685152487961476,9.84432541274275,68.12059925093632,97.23377614493418,1
368179260,28.23989721321696,0.1113870901941135,-88.83887508104738,0.111533999934137,0.5556109725685786,1.6159643944241828,66.15579800498753,115.8005717247416,1
368199000,26.61302135452961,1.655658872647612,-85.27843111933798,6.154257359548557,7.177264808362369,6.310066419898289,199.74869337979092,126.24380419850256,1
368205140,29.94024468421053,0.01473038506884,-90.11945001754384,0.1117520859714969,2.7205263157894737,4.26339506826351,81.10877192982456,128.06866414103337,1
368253470,29.53046298695022,0.6576444698520145,-89.95255054615755,0.4840637827137967,2.7115031416143065,4.30306704444506,84.13494441759305,139.51157398711757,1
368269780,29.15775394882293,0.1184317290688185,-89.11321697236438,0.184206962109092,1.806878198567042,3.2224498165104087,79.7027430910952,110.57620915444222,1
368295110,29.141253628117912,0.0032986409238113,-90.21203642479216,0.0064586095789324,0.0228269085411942,0.2254989327489361,3.078029730410683,25.44576153881914,1
369390000,27.54124880705394,2.362805999787272,-90.16150498443984,5.9729091465340325,10.54688796680498,6.669367088221129,111.33091286307054,92.36162400471004,1
370361000,26.89713527293844,1.092166170309477,-96.23709022067364,0.7668687794538929,4.67787456445993,5.988329101477614,190.40725900116144,135.89458132588516,1
371823000,29.346967364176567,0.4716847000342876,-94.80006682512732,0.2544037624525515,4.059677419354839,5.35913805198455,103.86659592529712,148.56229578430936,1
372172000,28.500764282420747,1.7664245634267326,-92.94592076080691,3.76815497640218,6.896829971181556,6.2078016066161394,105.19365994236313,113.2597196224746,1
374158000,29.833465942028983,0.0969717433270048,-79.02908942028985,0.0680542213516695,15.721739130434782,0.1281882407396974,327.90579710144925,1.3786058663364498,3
477137600,28.481915423280423,1.6011199312873683,-90.35629897486773,5.920059039897156,5.352579365079365,5.929246960381347,156.87996031746033,116.00243106263127,1
477176300,29.91249602379772,0.0310267462185199,-90.03321212692117,0.1770490130535317,0.7533961328705998,2.39825697664713,38.44561229548835,94.95290573423982,1
477948700,28.995305520547944,2.000773290548526,-88.78762894520547,2.7376793706507563,3.7945205479452055,5.052804580819479,90.7135616438356,131.48053748090825,1
538003366,25.68088419294117,1.4686492208061483,-81.8684599717647,1.316851362222468,9.801364705882351,5.385166819810756,162.16912941176471,96.09085359432774,1
538004326,28.085309622057,1.9573034052462333,-89.26844070012392,7.407830980860507,4.498389095415117,5.316062280685916,127.66679058240398,97.49318255522252,1
538005148,28.457931505255253,0.8614684467875798,-88.12428331456456,5.828186480286581,6.915803303303304,5.893617055603157,78.8335960960961,79.16469284344123,1
538005167,28.440218341781318,1.7802410527160628,-93.32650043446776,3.954748830299132,4.976249094858797,6.238691855304525,82.24554670528603,84.36703029505063,1
538005585,29.23077519761776,0.4676649110872391,-94.09165571737954,0.5916557395995928,3.028045479155387,4.980667242225566,59.75527883053601,96.8260421631001,1
538007204,29.499761712658785,0.4365636453375477,-94.3379835173018,0.7918770859881137,4.180639509417433,5.588454679809918,61.90100744634253,86.00006019728369,1
538007356,29.31902861655773,0.0003946641976549,-94.59951962962964,0.000770862763111,0.0061002178649237,0.0275391973303196,10.281590413943356,49.14061133828937,1
538007474,28.63338114509804,0.8888396353841511,-92.85039507843138,3.394805092138501,4.562627450980393,5.002146592806653,75.49372549019608,112.69024435529116,1
538007687,26.112505408872263,0.0142401724675299,-80.08564807589525,0.023100674882765,0.2554249064671298,1.0615754706028926,122.8462319615179,105.34420346515869,1
538007722,29.526868688106177,0.2268321698019524,-94.89957548238898,0.3777859795986915,1.2398162327718223,3.0811873013213904,47.59688616641144,110.15358400411098,1
538008309,27.65959414866033,0.7904478344919315,-95.74312435177184,1.0623051578579992,5.838202247191012,4.948526352952584,162.16274848746758,141.68480220977906,1
538008314,27.615932869991827,0.199527506886538,-96.3002437285364,0.3706389089910801,2.113573180703189,3.1448890188461625,173.4176614881439,126.40158129305163,1
538008705,28.636830000000003,0.6410225400089634,-92.61207316089768,2.0456280022156133,9.815138836059338,2.6193328674674907,164.7828451882845,127.91590317966786,1
538009198,29.256407386414757,0.2340258860480119,-94.52467411605936,0.200361314187544,2.278452541610436,4.2615500848220655,69.04988753936122,128.15089977512315,1
538009441,27.59041305483029,2.51791539794043,-90.2575844821584,6.662162162708562,6.84325500435161,5.400233914333284,131.33220191470846,106.35826694806632,1
538009599,29.46458287476866,0.1495888610129083,-93.65750828500924,0.0907720436528275,1.178470080197409,2.914664773918315,43.543183220234425,101.2829925431848,1
538009657,29.14829206167904,0.7557718684529362,-93.1965133866362,2.3758273360206195,6.105425471159338,6.46956383860056,123.99080525414048,105.7010655493382,1
563020500,28.302206105640103,1.4397763276861737,-94.99807738585496,1.7599334381839236,7.503536257833483,5.937980029896651,123.31642793196062,112.96059029871272,1
563051800,26.45149361312717,1.099869316000818,-79.96005124644998,0.2063528052216599,3.345029977911013,4.421391991311201,147.93824550331334,85.33338797761955,1
563061100,29.359582791411043,0.3207186909112349,-92.55670801226994,2.390299862315803,5.386932515337424,6.00736869304919,107.73717791411045,95.91578612322176,1
563128800,29.15355557331863,0.0008769437330671,-94.51309099779492,0.0009321830843881,0.0061190738699007,0.0255343152954693,9.91052921719956,45.09923365633036,1
563136900,27.82965183365759,1.9641258789047888,-89.18207328307393,6.989825529163059,6.625535019455253,6.080056721605956,89.52772373540856,115.33608361996588,1
563142600,29.531608243180766,0.239191506117125,-94.97428612575128,0.3328661263001595,2.226306056403144,4.245331178012385,84.61636615811373,131.996102493125,1
563326000,27.942882074074078,0.7521130214339692,-95.72066484444444,1.0336143439510068,5.085296296296296,5.947537911705621,133.33896296296297,133.4540825919742,1
563759000,29.221278337540568,0.3556204673089902,-94.471911886044,0.3818790497286629,5.423368193292463,5.230236825562487,125.87151099891814,124.9444002889008,1
564329000,29.000532142857143,0.4995256236327925,-93.82085983870968,0.11089644778914,3.848694316436252,4.762716525393779,106.96536098310293,108.33550886482,1
566646000,28.79856516677156,0.8314748283872457,-91.39485047828823,1.3894381912113154,8.631529263687854,5.427905691089891,89.89194461925739,65.23972861284795,1
566690000,27.721867398077563,0.0969842591545839,-96.70075388796818,0.3041190843684421,1.872953264832615,4.141803968666014,137.71544580709315,112.84859178788962,1
566996000,29.56406857902098,0.3881586403584072,-95.01263878041958,0.60398647909706,1.6252867132867133,3.932240650165127,93.88861538461538,119.19418519682866,1
577278000,29.23816032592593,0.7175844744643558,-93.1977622617284,1.9965854316692748,6.014814814814815,5.931654364157429,158.7925925925926,148.39307430078796,1
636010915,27.651122123503463,0.6320748949332475,-96.98069260869566,0.1372474351053768,1.773408947700063,4.212600286194262,56.63654694391934,107.37241920636686,1
636013521,28.56870510498688,1.729171223492724,-92.3277804593176,2.7752339429749284,6.552712160979877,6.019131358654345,73.77034120734908,113.99436899051892,1
636016396,29.741859688888887,1.5802170850014307e-05,-95.20447335,1.9085534922432407e-05,0.0308333333333333,0.0461933366066943,46.75483333333333,73.61517964170042,1
636017514,26.40471519170333,0.3168127055397157,-79.45959014456317,0.37774965481069,4.590823381521056,4.052880489850728,146.226461345066,77.73741227948283,1
636017828,29.09983008333333,0.7991445795361034,-94.659213125,0.4824949102731018,4.995509259259259,5.685870057779066,127.79546296296296,142.23186240910215,1
636017833,29.052513890147225,0.9719867058814764,-91.38963171007929,2.742709836561376,7.601019252548131,5.059017034115471,178.52876557191394,138.72657440757553,1
636019738,27.378991751930503,1.059250364382648,-95.52623128861003,3.5464355456100054,5.112644787644787,5.448893796477769,100.6274613899614,89.63796389609388,1
636020277,29.300510524625267,0.0319161096973626,-94.5687201124197,0.0599851200066842,0.8490899357601712,2.64414629245489,166.10867237687367,124.22418763909984,1
636020369,27.866746043599257,0.3480025567297801,-95.87921066326533,1.0526876782352617,2.549582560296846,4.538350611816943,90.94661410018551,139.29777449496325,1
636021073,29.224506815427,0.0006877677460768,-94.6706222369146,0.0004537609090674,0.0193388429752066,0.0443699405803746,37.65641873278236,87.26760362916056,1
636021151,26.450423697289157,2.453121712039631,-85.62612385542168,7.019211741077363,7.912048192771085,6.4244603237416325,28.59578313253012,36.59179161442545,1
636021192,28.12776909019608,1.3562884673273368,-82.95870021960785,4.690477197928,9.040235294117648,3.3167461889799226,172.50039215686274,86.1343951423221,1
636021410,29.40220946717412,0.1604667649013021,-94.70270252140818,0.1914239640958889,1.7184110371075163,3.7039797147403455,71.82583254043767,112.83587021208017,1
636022111,29.30425876960935,0.5138292305312377,-92.33233144570902,2.7023696719914243,5.285050753614272,6.003982613274314,84.43525069209474,115.41596626019977,1
636091186,28.7394144126242,0.1117076155224951,-94.91252755698422,0.2272827211178346,0.0030976037405026,0.0173303421875176,8.657334891876097,50.65947586003542,1
671830000,25.79637167975831,1.8920860318731848e-05,-80.24542362537765,1.999165082355852e-05,0.0007854984894259,0.0088306261876282,0.819214501510574,11.381268393335771,1
